id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53559821,Private Room in Historic Uptown Home,58359712,Megan,,Audubon,29.93714,-90.11606,Private room,81,1,26,2022-07-16,2.94,1,267,26,"21-RSTR-19173, 21-OSTR-19172"
53567200,"Clean, Family-Friendly Pad near Quarter / Jazzfest",3381722,Jason,,Bayou St. John,29.97622,-90.0808,Entire home/apt,89,5,4,2022-09-05,0.56,1,40,4,"22-RSTR-03775, 22-OSTR-03776"
53576765,"Cheerful, Breezy 2BD Villa with Off-Street Parking",9850654,Alexander,,Irish Channel,29.92164,-90.07611,Entire home/apt,108,2,2,2022-07-27,1.30,1,185,2,"22-RSTR-11300, 22-OSTR-11852"
53580724,"Close To Mercedes Superdome, Close to Mercedes Superdome, On-site Restaurant & Bar",174792040,RoomPicks By Victoria,,Central Business District,29.95691,-90.07572,Private room,193,1,1,2022-04-25,0.22,5,179,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
53585731,"Great Central Location, One Mile to French Quarter",83329996,Jessie,,Fairgrounds,29.977996826171875,-90.07757568359375,Entire home/apt,99,1,9,2022-08-01,1.08,20,312,9,"21-CSTR-15503, 20-OSTR-00747"
53594460,Entire half of a double in heart of Mid-City,158454245,Brian,,Mid-City,29.96956,-90.09901,Entire home/apt,145,2,13,2022-09-05,2.48,1,49,13,"22RSTR-01821, 22OSTR-04099"
53602396,Carnival Condo,64365837,Mike,,Central Business District,29.95044,-90.07214,Entire home/apt,131,3,37,2022-08-28,3.98,61,344,37,"21-CSTR-13195, 19OSTR-26283"
53605069,"Cheerful 2-BR Home with Kitchen, Hot Tub, and W/D",434101212,Royal Sunshine,,Bywater,29.96269,-90.03881,Entire home/apt,85,1,27,2022-09-04,3.54,1,307,27,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
53608138,Sonder The Irish House | Two-Bedroom Apartment,218602737,Sonder (New Orleans),,Lower Garden District,29.93832,-90.07409,Entire home/apt,129,2,6,2022-04-27,0.71,77,275,6,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
53608201,Enchanting Garden District Magazine Street Flat,51541620,Samuel,,Lower Garden District,29.932768,-90.07283,Entire home/apt,73,1,29,2022-09-05,3.44,15,26,29,"20-CSTR-31264, 22-OSTR-13685"
53609173,Là Maisòn | UPT. NOLA|,98939337,Ashley,,Central City,29.94206,-90.08473,Entire home/apt,60,30,0,,,1,365,0,
53609201,BEDROOM IN BEAUTIFUL FULL B & B W/ GREAT BREAKFAST,433696318,Lyle,,St. Claude,29.96538,-90.04299,Private room,159,2,13,2022-09-05,1.39,6,163,13,"21RSTR18584, 21-OSTR-18584"
53609984,2 BEDROOM SUITE IN FULL B & B W/ GREAT BREAKFAST,433696318,Lyle,,Bywater,29.9648,-90.04322,Private room,286,2,0,,,6,147,0,"21RSTR18584, 21-OSTR-18584"
53610034,Sonder The Irish House | Superior Five-Bedroom Apartment,218602737,Sonder (New Orleans),,Central City,29.93942,-90.07409,Entire home/apt,210,2,16,2022-08-23,1.97,77,295,16,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
53610930,2 BEDROOM SUITE IN FULL B & B W/ GREAT BREAKFAST,433696318,Lyle,,Bywater,29.96645,-90.04474,Private room,286,2,4,2022-05-15,0.67,6,160,4,"21RSTR18584, 21-OSTR-18584"
53611706,Sonder The Irish House | Five-Bedroom Apartment w/ Balcony,218602737,Sonder (New Orleans),,Central City,29.9398,-90.07445,Entire home/apt,373,2,7,2022-06-05,1.12,77,288,7,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
53611729,Spacious Home with Direct Access to Downtown!,185244265,One Stop Property Shop,,Florida Area,29.97944,-90.04236,Entire home/apt,102,2,16,2022-07-14,1.89,19,172,16,"21-RSTR-10673, 21-OSTR-10760"
53611877,BEDROOM IN BEAUTIFUL FULL B & B W/ GREAT BREAKFAST,433696318,Lyle,,St. Claude,29.96556,-90.04468,Private room,159,2,15,2022-07-03,1.61,6,157,15,"21RSTR18584, 21-OSTR-18584"
53612123,BEDROOM IN BEAUTIFUL FULL B & B W/ GREAT BREAKFAST,433696318,Lyle,,Bywater,29.96638,-90.04505,Private room,159,2,14,2022-07-17,1.49,6,157,14,"21STR18584, 20-OSTR-18584"
53614331,Quiet Uptown Studio 3 Blocks from Streetcar Line,238445113,Jordan,,Audubon,29.9261,-90.11388,Entire home/apt,89,1,19,2022-08-14,2.03,1,79,19,"21RSTR12579, 21OSTR12578"
53615291,Lovely 3 Bedroom condo in heart of New Orleans,326606133,Grace,,Milan,29.93857,-90.09864,Entire home/apt,149,2,10,2022-09-04,3.33,1,312,10,"22-RSTR-08754, 22-OSTR-10701"
53631952,Kool Studio Best Price Keep your $ for fun in NOLA,92062312,Charlotte,,East Riverside,29.91897,-90.09923,Entire home/apt,100,31,1,2022-07-23,0.61,4,313,1,
53659449,Maison Baronne,36905235,Kelly,,Central Business District,29.95244,-90.07198,Entire home/apt,298,2,35,2022-08-21,4.30,7,148,35,"21-CSTR-20086, 21-OSTR-11986"
53670396,Digital Nomad's Delight,370734277,Nola,,Lower Garden District,29.93779,-90.0721,Entire home/apt,104,90,0,,,14,21,0,
53675975,Luxury Home - Steps to French Quarter,15494239,Adam,,Marigny,29.96662,-90.0599,Entire home/apt,154,2,31,2022-08-29,3.52,2,40,31,"21-RSTR-05259, 21-OSTR-05261"
53700476,"Gorgeous Getaway w/ Free WiFi, Central A/C, Furnished Deck, & Yard",48063197,Vacasa Louisiana,,Central City,29.94278,-90.09134,Entire home/apt,169,1,13,2022-08-13,1.75,34,358,13,"21-CSTR-08664, 20-OSTR-00396"
53702122,Uptown New Orleans *7 min to FQ * Free Parking!,454425442,Adam,,Milan,29.93219,-90.09482,Entire home/apt,64,2,29,2022-09-05,4.75,22,109,29,"21-cstr-17105, 21-OSTR-17158"
53702226,"Vintage Uptown Hidden Gem, Walk to Everything/ New",311250892,Charles,,West Riverside,29.91912,-90.10602,Entire home/apt,169,30,6,2022-07-04,0.80,7,184,6,"21STR-18506, 22-OSTR-07633"
53702525,Uptown New Orleans Charm 7 min to FQ *Free Parking,454425442,Adam,,Milan,29.93177,-90.09386,Entire home/apt,66,2,42,2022-09-01,5.78,22,118,42,"21-CSTR-17172, 21-OSTR-17158"
53702719,Beautiful Renovated Historic home in the Marigny!!,434939382,Tim,,Marigny,29.96771,-90.061279,Entire home/apt,924,2,4,2022-09-05,0.67,3,178,4,"21-CSTR-10905, 21-OSTR-15775"
53705374,New Orleans Shotgun style house,124120133,Andrés,,Mid-City,29.97592,-90.10157,Entire home/apt,124,1,25,2022-06-20,2.99,1,0,25,"21RSTR19637, 21OSTR19642"
53720091,NOLA'S CASITA - Modern studio space,111465380,Amber,,Holy Cross,29.96025,-90.02065,Entire home/apt,71,2,44,2022-07-31,5.37,1,40,44,"21-RSTR-14946, 21-OSTR-18535"
53720915,Downtown GEM! Reno'd WHOLE HOME! Gated Driveway,19859194,Jay,,St. Roch,29.9763,-90.056,Entire home/apt,264,2,12,2022-07-24,1.57,12,255,12,"19STR-25453, 21-OSTR-18259"
53725654,Solitude at St. Roch,161880205,Naila,,St. Roch,29.97712,-90.05267,Entire home/apt,132,1,7,2022-09-05,1.04,1,256,7,"19STR-17128, 19OSTR-06678"
53726354,New Upstairs 3BD 2 mins to Superdome 5 mins to FQ.,135147274,Steven,,Central City,29.9463263865486,-90.08435614407061,Entire home/apt,148,1,0,,,2,73,0,"22-RSTR-01476, 22-OSTR-01169"
53731666,Bright Victorian House with Private Heated Pool &,232296790,Michael And Marcia,,Central City,29.94109,-90.07696,Entire home/apt,425,2,39,2022-08-21,4.50,12,227,39,"21CSTR-13427, 21OSTR-30075"
53735886,ELEGANCE + POOL NEAR  FRENCH QUARTER,435082677,Ann,,Treme - Lafitte,29.9678,-90.069,Entire home/apt,472,2,20,2022-08-21,3.06,2,332,20,"21CSTR-17368, 21-OSTR-17368"
53736098,Cheerful 1-bdrm. studio w/pool,3583944,Barry,,Fairgrounds,29.98089,-90.07782,Entire home/apt,98,2,31,2022-07-10,3.52,1,184,31,"21-RSTR-04848, 20-OSTR-02981"
53737540,New! Arts Warehouse Perfect for Large Groups,58182966,Megan,,Seventh Ward,29.96855,-90.0625,Entire home/apt,489,3,32,2022-09-05,3.72,4,114,32,"21CSTR-17606, 22-OSTR-09624"
53742490,Orleans Opulence,41403925,Alyssa,,French Quarter,29.96094,-90.05894,Entire home/apt,364,2,11,2022-08-10,1.67,10,0,11,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
53765172,Iberville Hauz,277558347,Darian,,Tulane - Gravier,29.96215,-90.08242,Private room,150,2,10,2022-07-03,1.39,1,360,10,"21-RSTR-19815, 21-OSTR-20498"
53771656,Sonder The Gallier | Three-Bedroom Apartment,218602737,Sonder (New Orleans),,Central Business District,29.95412,-90.06983,Entire home/apt,141,2,11,2022-08-23,1.39,77,297,11,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
53771671,Sonder The Gallier | Spacious Four-Bedroom Apartment,218602737,Sonder (New Orleans),,Central Business District,29.95407,-90.06986,Entire home/apt,237,2,43,2022-08-20,5.81,77,339,43,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
53771675,Sonder The Gallier | Four-Bedroom Apartment,218602737,Sonder (New Orleans),,Central Business District,29.95432,-90.06967,Entire home/apt,262,2,46,2022-08-22,6.54,77,312,46,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
53780693,"Best Location, Curated 2 bdr Apt w/ private side balcony | Pearsall, Henry Guest House",3608870,Kasra,,Lower Garden District,29.93641,-90.07076,Entire home/apt,180,30,1,2022-08-31,1,4,261,1,
53784990,New Upscale House by Superdome 5BR 5BA,12055406,Graham,,Tulane - Gravier,29.95839,-90.08742,Entire home/apt,478,2,30,2022-08-28,3.53,4,307,30,"20CSTR-00000, 20OSTR-00000"
53796624,East Camptons - Lakefront with private pier & dock,286994857,Patty,,Lake Catherine,30.14779,-89.74292,Entire home/apt,292,3,18,2022-08-13,2.17,2,241,18,"21-CSTR-17525, 21-OSTR-17518"
53800000,Luxurious Downtown Condo by the French Quarter!,106289693,Vello,,Central Business District,29.95032,-90.06991,Entire home/apt,113,3,25,2022-08-28,2.95,81,144,25,"21-CSTR-20234, 21-OSTR-03993"
53800690,Lovely 3-bedroom Home in the middle of the city.,112910785,Marigny,,Mid-City,29.96195,-90.093,Entire home/apt,207,3,39,2022-09-05,4.40,58,306,39,"21-CSTR-20104, 21-OSTR-20572"
53808613,"La casita de Nico 9’FrenchQt&CityPark, 6’JazzFest",47989950,Katy,,Gentilly Terrace,29.99882,-90.05627,Entire home/apt,95,2,9,2022-07-03,2.18,1,171,9,"22-RSTR-05691, 22-OSTR-09054"
53812417,Mid City Empress of New Orleans! Walk to Streetcar,237416142,Nancy,,Mid-City,29.96971,-90.10403,Entire home/apt,186,3,13,2022-09-06,2.01,14,250,13,"22RSTR-03680, 22-OSTR-03186"
53812677,Mid City Emperor of New Orleans! Walk to Streetcar,237416142,Nancy,,Mid-City,29.97096,-90.10169,Entire home/apt,236,3,23,2022-09-05,2.75,14,249,23,"22-RSTR-01343, 19OSTR-26238"
53814799,Convenient Clean 2br Close to French Quarter #4,112910785,Marigny,,Seventh Ward,29.96723,-90.06385,Entire home/apt,93,3,18,2022-08-04,2.12,58,358,18,"19-CSTR-70073, 20-ostr-00044"
53826880,Marigny 1BR/1Ba Apartment close to Frenchmen,17200830,Emily,,Marigny,29.96552,-90.05584,Entire home/apt,120,2,18,2022-08-20,2.67,1,3,18,"21-RSTR-20134, 22-OSTR-00591"
53832424,New Luxury 1 BR Home Steps From Freret St,47130574,Paul,,Freret,29.93669,-90.1071,Entire home/apt,104,30,52,2022-09-04,5.86,1,330,52,"21-RSTR-19437, 22-OSTR-10455"
53842894,"BEAUTY ON THE BAYOU FOR 10 - Pool, kayak and canoe",50298426,David,,Fillmore,30.01127,-90.08411,Entire home/apt,796,2,7,2022-07-26,1.00,16,340,7,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
53843748,"Palmetto Loft, minutes to French Quarter!",106340545,Patrick,,Mcdonogh,29.94789,-90.05161,Entire home/apt,110,1,67,2022-09-05,7.56,2,54,67,"21-RSTR-18057, 21-OSTR-18057"
53859759,Beautiful single family home in Musicians Village,374877852,Debra,,St. Claude,29.97535,-90.03122,Entire home/apt,160,1,9,2022-08-07,1.94,1,352,9,"22-RSTR-06444, 22-OSTR-06440"
53862527,✨NOLA TREME Charm Meets Convenience ♪ W/ Hot Tub✨,25064691,Alexander,,Treme - Lafitte,29.96426,-90.07161,Entire home/apt,48,1,29,2022-08-04,3.43,16,195,29,"21RSTR-82495, 21-OSTR-94821"
53864455,French Quarter 2 BD Historic Condo-Balcony/Patio,436310176,Governor,,French Quarter,29.96276,-90.06376,Entire home/apt,100,30,1,2022-03-07,0.16,5,285,1,
53865169,Festive Luxury Condo Near the Quarter with Balcony,106289693,Vello,,St. Claude,29.96447,-90.0372,Entire home/apt,109,3,24,2022-09-01,4.68,81,160,24,"22-CSTR-00133, 21-OSTR-03993"
53866270,Beautiful 2 Bedroom 2 Bath in the heart of NOLA,436323306,Andrea,,Lower Ninth Ward,29.96385,-90.02486,Entire home/apt,75,30,2,2022-05-29,0.41,1,364,2,
53873709,Beautiful Uptown Home II,32577863,Jack,,Touro,29.924164,-90.096985,Entire home/apt,149,2,22,2022-09-06,2.49,2,258,22,"17STR-09529, 20-OSTR-00451"
53877382,Spacious 2Br/2Bath Condo W/ Balcony in Bywater,106289693,Vello,,St. Claude,29.96475,-90.03554,Entire home/apt,100,3,22,2022-09-01,2.60,81,127,22,"21-CSTR-07214, 21-OSTR-03993"
53877829,Wonderful 2 Bedroom Condo In Bywater New Orleans!,106289693,Vello,,Bywater,29.96298,-90.03499,Entire home/apt,98,3,18,2022-09-02,2.47,81,115,18,"21-CSTR-07197, 21-OSTR-03993"
53878180,Quiet 1 Bedroom/1.5 Bath Condo in Bywater!,106289693,Vello,,Bywater,29.96316,-90.03503,Entire home/apt,92,3,30,2022-09-04,3.57,81,129,30,"21-CSTR-07194, 21-OSTR-03993"
53879217,Lovely Condo in the Bywater. Great Nola Location!,106289693,Vello,,Bywater,29.96246,-90.0368,Entire home/apt,99,3,25,2022-09-02,2.99,81,111,25,"21-CSTR-07181, 21-OSTR-03993"
53879655,Lovely 2 Bed Condo at a Great Location in Nola!,106289693,Vello,,St. Claude,29.96397,-90.03731,Entire home/apt,95,3,39,2022-09-06,4.57,81,100,39,"21-CSTR-07167, 21-OSTR-03993"
53879929,Spacious 2 Bedroom Condo In Bywater w/ Balcony!,106289693,Vello,,Bywater,29.9626,-90.0365,Entire home/apt,3000,30,0,,,81,0,0,
53891538,Treme Studio close to French Quarter,5198765,Andrew,,Treme - Lafitte,29.966652,-90.066811,Entire home/apt,42,30,1,2022-04-06,0.19,1,332,1,
53893763,Clean Central NOLA 1br Loft by the French Quarter!,112910785,Marigny,,Central Business District,29.95003,-90.07069,Entire home/apt,113,3,19,2022-08-21,2.41,58,330,19,"20-cstr-15115, 20-ostr-00044"
53915356,Lower Garden District - Hotel Room in a Lively Inn,436757423,Cydney,,Lower Garden District,29.93299,-90.07865,Private room,164,1,1,2022-08-07,0.88,3,0,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
53916915,The New Orleans Sensation,285479231,Be Someone,,St. Roch,29.97387,-90.04906,Entire home/apt,304,2,8,2022-09-05,2.18,1,121,8,"22-RSTR-00401, 22-OSTR-07053"
53917876,Architect/AIA award winning Irish Channel Home,6644214,Kenneth,,Irish Channel,29.92102,-90.08208,Entire home/apt,150,2,20,2022-09-04,2.47,1,130,20,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
53922338,2BD 2BA Condo in Historic Building-French Quarter,436310176,Governor,,French Quarter,29.96461,-90.06348,Entire home/apt,83,30,1,2022-04-23,0.21,5,232,1,
53926173,NEW Uptown Beauty mins. to Magazine St. & French Q,1614472,Rebekah,,Central City,29.93832,-90.08563,Entire home/apt,121,3,7,2022-08-29,2.04,2,155,7,"22-RSTR-00577, 21-OSTR-09828"
53936967,Spacious 3BR/2BTH Home 15 Mins to French Quarter!,425760990,Lief,,West End,30.01303,-90.11957,Entire home/apt,127,3,24,2022-09-05,2.83,1,51,24,"21-RSTR-18975, 21-OSTR-19330"
53941269,Close to the FQ and Superdome! Walk to streetcar!,51450995,Jill,,Mid-City,29.97251,-90.10686,Entire home/apt,206,3,11,2022-09-05,1.63,1,115,11,"22rstr02674, 22ostr02672"
53942938,Amazing Furnished 2 Bedroom Near in Mid City,436977131,Jassie,,Mid-City,29.96485,-90.09621,Entire home/apt,84,2,15,2022-09-02,1.96,4,76,15,"22-CSTR-11254, 21-OSTR-12387"
53943140,Charming Shotgun 3BR Close to Quarter,436977131,Jassie,,Tulane - Gravier,29.95769,-90.08727,Entire home/apt,96,2,20,2022-09-05,3.06,4,86,20,"18STR-09455, 21-OSTR-12387"
53953058,Experience in the Big Easy in an amazing townhouse,398905397,Jacobi,,B. W. Cooper,29.95251,-90.09261,Entire home/apt,80,30,3,2022-05-31,0.55,1,299,3,
53953894,Tranquil Bedroom  in NOLA Getaway House,202315316,Renee,,Read Blvd East,30.040910571513383,-89.94950791371787,Private room,75,1,2,2022-09-04,1.02,4,306,2,"19STR-12345, 19-OSTR-70331"
53953895,Cheerful Bedroom in NOLA Get Away House,202315316,Renee,,Read Blvd East,30.04019799759673,-89.94909082265401,Private room,65,1,2,2022-09-05,2,4,306,2,"19STR-12345, 19-OSTR-70331"
53953896,"Comfy, Big Bedroom in  NOLA Getaway House",202315316,Renee,,Read Blvd East,30.040603146973073,-89.94761436446475,Private room,65,1,2,2022-08-29,1.05,4,305,2,"19STR-12345, 19-OSTR-70331"
53962308,Comfortable and Clean MidCity Getaway!,185244265,One Stop Property Shop,,Mid-City,29.96177,-90.09579,Entire home/apt,92,2,20,2022-08-22,2.40,19,180,20,"18STR-16911, 19-OSTR-70229"
53969724,Live Your Best Nola Life!!!,41403925,Alyssa,,French Quarter,29.95652,-90.06929,Entire home/apt,443,2,19,2022-08-21,3.11,10,231,19,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
53982395,"5 Bedroom House, Off-street Parking Near Superdome",370909686,Heather,,Tulane - Gravier,29.95766,-90.08878,Entire home/apt,378,3,24,2022-08-29,3.13,13,190,24,"21-CSTR-19224, 21-OSTR-18039"
53992767,Modern Bywater Studio with Hotel Luxuries,2463502,Romy,,St. Claude,29.96452,-90.03589,Entire home/apt,297,30,1,2022-08-07,0.88,1,231,1,
54015438,The Modern Treme PENTHOUSE By Poree Homes,196022524,Poree Homes,,Treme - Lafitte,29.96885,-90.07699,Entire home/apt,291,2,6,2022-09-05,0.73,3,87,6,"21RSTR-12345, 21-OSTR-12345"
54017407,La Pension 2 BR w/Balcony NOLA Jazzfest Reduced $$,71487307,Nazia,,Central Business District,29.95187,-90.06776,Entire home/apt,450,5,0,,,2,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54023764,"It’s your NOLA, live it up!",69522096,Lindsey,,Milan,29.93736,-90.09916,Entire home/apt,102,2,22,2022-09-05,2.61,2,169,22,"20RSTR-28234, 20OSTR-27271"
54024346,The Hamilton by Sky Bleue Homes - modern 2 bedroom,61669832,Philicia,,Dixon,29.973065967601794,-90.11803092315598,Entire home/apt,120,3,0,,,1,71,0,"21-RSTR-14670, 22-OSTR-12035"
54034249,"Lovely CBD condo, sleeps 4, pool & gym #1105",90526814,Mandy And,,Central Business District,29.95478,-90.07276,Entire home/apt,103,1,34,2022-07-28,4.06,34,141,34,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54036287,Mint House Riverside: One Bedroom Apartment,367697136,Mint House,,Central Business District,29.946415,-90.066261,Entire home/apt,123,1,96,2022-08-26,14.33,3,355,96,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54040231,Charming two bedroom two bath home!,249417794,Anjelica,,Whitney,29.953573374012464,-90.04043623350307,Private room,106,2,0,,,2,335,0,"21-RSTR-15807, 22-OSTR-11818"
54052921,Sweet Spot,227505133,Dan,,Little Woods,30.03385,-89.99429,Private room,42,30,2,2022-08-26,0.71,5,72,2,
54053982,✨👑100 YR OLD UPGRADED HISTORIC NEW ORLEANS CHARM✨,25064691,Alexander,,Mid-City,29.97424,-90.1058,Entire home/apt,227,1,19,2022-07-30,2.30,16,164,19,"21-RSTR84295, 21-OSTR84295"
54054727,✨📸INSTAGRAM WORTHY CHATEAU 👑,25064691,Alexander,,Irish Channel,29.9213,-90.08658,Entire home/apt,138,1,29,2022-09-05,3.45,16,168,29,"21-RSTR24729, 21OSTR24729"
54062877,Luxury Condo in Garden District (St. Charles Ave),35565162,Christopher,,Garden District,29.92989,-90.08647,Entire home/apt,110,30,2,2022-07-01,0.48,1,251,2,
54070716,Designer renovated Uptown home close to everything,438227049,Christopher,,Irish Channel,29.91694,-90.09482,Entire home/apt,378,2,24,2022-07-09,2.89,1,27,24,"21-CSTR-13455, 21-OSTR-13458"
54072893,NOLA 2BR La Belle Maison luxury Condo,303719667,Dave,,Central Business District,29.95201,-90.06891,Entire home/apt,729,4,0,,,15,4,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54083903,*ALL THAT JAZZ* | Lovely 1 Bed Apt-Streetcar to FQ,34841288,Marisa,,Mid-City,29.96975,-90.1005,Entire home/apt,137,2,15,2022-09-04,2.39,1,125,15,"21-RSTR-07395, 21-OSTR-06491"
54085333,New Orleans House of Holly,84143830,Baberge',,Hollygrove,29.965742967959905,-90.12667034901463,Entire home/apt,108,2,4,2022-09-04,2.18,1,121,4,"50CSTR-48482, 50OSTR-48548"
54091162,Historic House with Large Fenced Yard,1832077,Brian,,Holy Cross,29.96021,-90.02216,Entire home/apt,49,30,3,2022-08-31,0.47,2,260,3,
54095451,French Quarter Nest,346315682,Brooklyn,,Marigny,29.9667,-90.06216,Entire home/apt,169,2,21,2022-08-13,3.94,1,0,21,"22-RSTR-04894, 22-OSTR-04895"
54111801,Mid-City Gem- Steps from Jazz Fest,140998914,Leighann,,Seventh Ward,29.97999,-90.07281,Entire home/apt,71,2,0,,,1,74,0,"22-RSTR-06740, 22-OSTR-17386"
54120286,Restored Rustic Uptown Getaway Walk to Everything,311250892,Charles,,West Riverside,29.91855,-90.10428,Entire home/apt,109,2,10,2022-04-22,1.46,7,252,10,"22-RSTR-07647, 22-OSTR-07633"
54121348,Fresh Uptown Shotgun Steps from Magazine Street,311250892,Charles,,Uptown,29.92066,-90.10411,Entire home/apt,199,30,13,2022-07-04,1.88,7,259,13,"21STR-18506, 21-OSTR-00000"
54122229,Lively Uptown Getaway Steps from historic Magazine,311250892,Charles,,West Riverside,29.92022,-90.10398,Entire home/apt,169,30,5,2022-04-18,0.65,7,269,5,"22-RSTR-07640, 22-OSTR-07633"
54125893,"Eclectic 4 BD, walking distance from Jazz Fest",370909686,Heather,,Seventh Ward,29.98498,-90.06541,Entire home/apt,296,2,9,2022-09-05,1.21,13,93,9,"20STR-00531, 21-OSTR-18039"
54126581,Colorful 1-bedroom retreat w/full kitchen,20399018,Gillian,,Central City,29.93371,-90.08772,Entire home/apt,86,2,26,2022-08-31,3.61,1,228,26,"22-RSTR-00093, 22-OSTR-00091"
54128631,French Quarter (1 mile) Victorian House Sleeps 7,13827666,James,,Bywater,29.967892209142445,-90.04541437884436,Entire home/apt,446,1,7,2022-09-05,1.00,4,311,7,"20CSTR-33510, 20OSTR-33509"
54131029,4 bed/1 bath room in B&B in French Quarter,404777191,Steve,,French Quarter,29.96279,-90.06559,Private room,188,2,1,2022-02-27,0.15,6,255,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54132610,Sextant Brandywine Rooftop Pool Near Bourbon St,133779762,Sextant Stays,,Central Business District,29.95102,-90.07115,Entire home/apt,209,1,6,2022-08-18,1.29,258,346,6,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54132611,Sextant Brandywine Near Bourbon | Pool | Terrace,133779762,Sextant Stays,,Central Business District,29.94959,-90.07117,Entire home/apt,270,1,0,,,258,345,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54137615,Sextant Brandywine Rooftop Pool Near Bourbon St,133779762,Sextant Stays,,Central Business District,29.95166,-90.0731,Entire home/apt,209,1,1,2022-07-30,0.71,258,360,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54141518,Sextant Brandywine Rooftop Pool Near Bourbon St,133779762,Sextant Stays,,Central Business District,29.95123,-90.07308,Entire home/apt,209,1,3,2022-07-30,1.73,258,361,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54141519,Sextant Brandywine Rooftop Pool Near Bourbon St,133779762,Sextant Stays,,Central Business District,29.95022,-90.07106,Entire home/apt,209,1,11,2022-08-29,1.83,258,347,11,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54141522,Sextant Brandywine Rooftop Pool Near Bourbon St,133779762,Sextant Stays,,Central Business District,29.95156,-90.07134,Entire home/apt,209,1,11,2022-09-04,1.88,258,329,11,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54141523,Sextant Brandywine Rooftop Pool Near Bourbon St,133779762,Sextant Stays,,Central Business District,29.95181,-90.07181,Entire home/apt,209,1,2,2022-08-02,0.79,258,313,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54141742,★★ Gorgeous 1Bedroom Condo near FQ ! ★★,9288450,Muse,,Central Business District,29.953887939453125,-90.0724105834961,Entire home/apt,69,1,22,2022-08-24,3.06,23,94,22,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54142616,Mint House Riverside: Three Bedroom Apartment,367697136,Mint House,,Central Business District,29.946415,-90.066261,Entire home/apt,294,1,19,2022-08-21,2.81,3,246,19,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54142797,Beautiful Townhome Steps From Saint Charles Ave,106289693,Vello,,Central City,29.93862,-90.07681,Entire home/apt,164,3,29,2022-08-28,3.69,81,146,29,"21CSTR-17817, 21OSTR-03993"
54145115,Cozy 1 BR New Orleans Home,124259431,Vizion,,St. Roch,29.98896,-90.06765,Entire home/apt,45,30,2,2022-07-26,0.28,4,193,2,
54146056,New Orleans Mid-City close to Quarter & Streetcar,438966912,Kayla,,Tulane - Gravier,29.96279,-90.08235,Entire home/apt,109,1,43,2022-09-05,5.35,1,20,43,"22RSTR-00072, 22OSTR-00069"
54148868,Sextant Brandywine Rooftop Pool Near Bourbon St,133779762,Sextant Stays,,Central Business District,29.9495,-90.07316,Entire home/apt,209,1,4,2022-08-08,0.94,258,346,4,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54148869,Sextant Brandywine Rooftop Pool Near Bourbon St,133779762,Sextant Stays,,Central Business District,29.95135,-90.07129,Entire home/apt,209,1,8,2022-08-14,1.90,258,348,8,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54148871,Sextant Brandywine Rooftop Pool Near Bourbon St,133779762,Sextant Stays,,Central Business District,29.95153,-90.07165,Entire home/apt,209,1,8,2022-08-15,1.50,258,347,8,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
54151399,Sextant Brandywine Rooftop Pool Near Bourbon St,133779762,Sextant Stays,,Central Business District,29.9495,-90.07307,Entire home/apt,209,1,13,2022-08-08,2.57,258,340,13,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
